# time, signal
1.140000000000000041e-01,-4.000072000000000072e-01
1.142000000000000098e-01,-7.200071999999999584e-01
1.144000000000000017e-01,-6.400071999999999983e-01
1.146000000000000074e-01,-8.800071000000000421e-01
1.147999999999999993e-01,-8.000072000000000294e-01
1.150000000000000050e-01,-9.600071000000000021e-01
1.152000000000000107e-01,-8.800071000000000421e-01
1.154000000000000026e-01,-1.040006999999999904e+00
1.156000000000000083e-01,-9.600071000000000021e-01
1.158000000000000002e-01,-1.200007000000000046e+00
1.160000000000000059e-01,-1.120006999999999975e+00
1.162000000000000116e-01,-1.280006999999999895e+00
1.164000000000000035e-01,-1.440007000000000037e+00
1.166000000000000092e-01,-1.200007000000000046e+00
1.168000000000000010e-01,-1.360006999999999966e+00
1.170000000000000068e-01,-1.520007000000000108e+00
1.172000000000000125e-01,-1.520007000000000108e+00
1.174000000000000044e-01,-1.440007000000000037e+00
1.176000000000000101e-01,-1.520007000000000108e+00
1.178000000000000019e-01,-1.440007000000000037e+00
1.180000000000000077e-01,-1.520007000000000108e+00
1.181999999999999995e-01,-1.440007000000000037e+00
1.184000000000000052e-01,-1.440007000000000037e+00
1.186000000000000110e-01,-1.520007000000000108e+00
1.188000000000000028e-01,-1.520007000000000108e+00
1.190000000000000085e-01,-1.360006999999999966e+00
1.192000000000000004e-01,-1.440007000000000037e+00
1.194000000000000061e-01,-1.200007000000000046e+00
1.196000000000000119e-01,-1.280006999999999895e+00
1.198000000000000037e-01,-1.120006999999999975e+00
1.200000000000000094e-01,-1.200007000000000046e+00
1.202000000000000013e-01,-9.600071000000000021e-01
1.204000000000000070e-01,-1.040006999999999904e+00
1.205999999999999989e-01,-8.800071000000000421e-01
1.208000000000000046e-01,-9.600071000000000021e-01
1.210000000000000103e-01,-8.000072000000000294e-01
1.212000000000000022e-01,-8.800071000000000421e-01
1.214000000000000079e-01,-6.400071999999999983e-01
1.215999999999999998e-01,-7.200071999999999584e-01
1.218000000000000055e-01,-5.600072000000000383e-01
1.220000000000000112e-01,-6.400071999999999983e-01
1.222000000000000031e-01,-4.000072000000000072e-01
1.224000000000000088e-01,-4.800072000000000227e-01
1.226000000000000006e-01,-1.600072999999999912e-01
1.228000000000000064e-01,-2.400073000000000067e-01
1.230000000000000121e-01,-8.000727000000000533e-02
1.232000000000000040e-01,-1.600072999999999912e-01
1.234000000000000097e-01,7.999272999999999800e-02
1.236000000000000015e-01,-7.271767000000000134e-06
1.238000000000000073e-01,3.199927000000000188e-01
1.239999999999999991e-01,2.399927000000000032e-01
1.242000000000000048e-01,3.999926999999999788e-01
1.244000000000000106e-01,3.199927000000000188e-01
1.246000000000000024e-01,6.399926999999999699e-01
1.248000000000000081e-01,5.599927000000000099e-01
1.250000000000000000e-01,7.199925999999999826e-01
1.252000000000000057e-01,6.399926999999999699e-01
1.254000000000000115e-01,9.599925999999999737e-01
1.256000000000000172e-01,8.799926000000000137e-01
1.257999999999999952e-01,1.199993000000000087e+00
1.260000000000000009e-01,1.039992999999999945e+00
1.262000000000000066e-01,1.359993000000000007e+00
1.264000000000000123e-01,1.279992999999999936e+00
1.266000000000000181e-01,1.439993000000000078e+00
1.267999999999999960e-01,1.359993000000000007e+00
1.270000000000000018e-01,1.599992999999999999e+00
1.272000000000000075e-01,1.519992999999999927e+00
1.274000000000000132e-01,1.599992999999999999e+00
1.276000000000000190e-01,1.519992999999999927e+00
1.277999999999999969e-01,1.679993000000000070e+00
1.280000000000000027e-01,1.519992999999999927e+00
1.282000000000000084e-01,1.679993000000000070e+00
1.284000000000000141e-01,1.519992999999999927e+00
1.286000000000000199e-01,1.679993000000000070e+00
1.287999999999999978e-01,1.599992999999999999e+00
1.290000000000000036e-01,1.519992999999999927e+00
1.292000000000000093e-01,1.599992999999999999e+00
1.294000000000000150e-01,1.359993000000000007e+00
1.295999999999999930e-01,1.359993000000000007e+00
1.297999999999999987e-01,1.439993000000000078e+00
1.300000000000000044e-01,1.439993000000000078e+00
1.302000000000000102e-01,1.279992999999999936e+00
1.304000000000000159e-01,1.359993000000000007e+00
1.305999999999999939e-01,1.119993000000000016e+00
1.307999999999999996e-01,1.199993000000000087e+00
1.310000000000000053e-01,1.039992999999999945e+00
1.312000000000000111e-01,1.119993000000000016e+00
1.314000000000000168e-01,8.799926000000000137e-01
1.315999999999999948e-01,9.599925999999999737e-01
1.318000000000000005e-01,7.199925999999999826e-01
1.320000000000000062e-01,8.799926000000000137e-01
1.322000000000000119e-01,5.599927000000000099e-01
1.324000000000000177e-01,6.399926999999999699e-01
1.325999999999999956e-01,4.799926999999999944e-01
1.328000000000000014e-01,4.799926999999999944e-01
1.330000000000000071e-01,2.399927000000000032e-01
1.332000000000000128e-01,3.199927000000000188e-01
1.334000000000000186e-01,7.999272999999999800e-02
1.335999999999999965e-01,1.599926999999999877e-01
1.338000000000000023e-01,-1.600072999999999912e-01
1.340000000000000080e-01,-8.000727000000000533e-02
1.342000000000000137e-01,-2.400073000000000067e-01
1.344000000000000195e-01,-1.600072999999999912e-01
1.345999999999999974e-01,-4.000072000000000072e-01
1.348000000000000032e-01,-3.200072999999999945e-01
1.350000000000000089e-01,-6.400071999999999983e-01
1.352000000000000146e-01,-5.600072000000000383e-01
1.354000000000000203e-01,-7.200071999999999584e-01
1.355999999999999983e-01,-6.400071999999999983e-01
1.358000000000000040e-01,-9.600071000000000021e-01
1.360000000000000098e-01,-8.000072000000000294e-01
1.362000000000000155e-01,-1.040006999999999904e+00
1.363999999999999935e-01,-8.800071000000000421e-01
1.365999999999999992e-01,-1.200007000000000046e+00
1.368000000000000049e-01,-1.120006999999999975e+00
1.370000000000000107e-01,-1.280006999999999895e+00
1.372000000000000164e-01,-1.200007000000000046e+00
1.373999999999999944e-01,-1.440007000000000037e+00
1.376000000000000001e-01,-1.440007000000000037e+00
1.378000000000000058e-01,-1.360006999999999966e+00
1.380000000000000115e-01,-1.360006999999999966e+00
1.382000000000000173e-01,-1.520007000000000108e+00
1.383999999999999952e-01,-1.520007000000000108e+00
1.386000000000000010e-01,-1.440007000000000037e+00
1.388000000000000067e-01,-1.520007000000000108e+00
1.390000000000000124e-01,-1.440007000000000037e+00
1.392000000000000182e-01,-1.520007000000000108e+00
1.393999999999999961e-01,-1.440007000000000037e+00
1.396000000000000019e-01,-1.520007000000000108e+00
1.398000000000000076e-01,-1.360006999999999966e+00
1.400000000000000133e-01,-1.440007000000000037e+00
1.402000000000000191e-01,-1.200007000000000046e+00
1.403999999999999970e-01,-1.440007000000000037e+00
1.406000000000000028e-01,-1.120006999999999975e+00
1.408000000000000085e-01,-1.200007000000000046e+00
1.410000000000000142e-01,-1.040006999999999904e+00
1.412000000000000199e-01,-1.040006999999999904e+00
1.413999999999999979e-01,-8.800071000000000421e-01
1.416000000000000036e-01,-1.040006999999999904e+00
1.418000000000000094e-01,-8.000072000000000294e-01
1.420000000000000151e-01,-9.600071000000000021e-01
1.421999999999999931e-01,-6.400071999999999983e-01
1.423999999999999988e-01,-7.200071999999999584e-01
1.426000000000000045e-01,-5.600072000000000383e-01
1.428000000000000103e-01,-6.400071999999999983e-01
1.430000000000000160e-01,-4.000072000000000072e-01
1.431999999999999940e-01,-4.800072000000000227e-01
1.433999999999999997e-01,-3.200072999999999945e-01
1.436000000000000054e-01,-4.000072000000000072e-01
1.438000000000000111e-01,-8.000727000000000533e-02
1.440000000000000169e-01,-1.600072999999999912e-01
1.441999999999999948e-01,7.999272999999999800e-02
1.444000000000000006e-01,-7.271767000000000134e-06
1.446000000000000063e-01,2.399927000000000032e-01
1.448000000000000120e-01,7.999272999999999800e-02
1.450000000000000178e-01,3.999926999999999788e-01
1.451999999999999957e-01,3.199927000000000188e-01
1.454000000000000015e-01,5.599927000000000099e-01
1.456000000000000072e-01,4.799926999999999944e-01
1.458000000000000129e-01,7.199925999999999826e-01
1.460000000000000187e-01,6.399926999999999699e-01
1.461999999999999966e-01,9.599925999999999737e-01
1.464000000000000024e-01,7.999926000000000537e-01
1.466000000000000081e-01,1.119993000000000016e+00
1.468000000000000138e-01,1.039992999999999945e+00
1.470000000000000195e-01,1.199993000000000087e+00
1.471999999999999975e-01,1.359993000000000007e+00
1.474000000000000032e-01,1.119993000000000016e+00
1.476000000000000090e-01,1.279992999999999936e+00
1.478000000000000147e-01,1.439993000000000078e+00
1.480000000000000204e-01,1.359993000000000007e+00
1.481999999999999984e-01,1.599992999999999999e+00
1.484000000000000041e-01,1.519992999999999927e+00
1.486000000000000099e-01,1.679993000000000070e+00
1.488000000000000156e-01,1.519992999999999927e+00
1.489999999999999936e-01,1.679993000000000070e+00
1.491999999999999993e-01,1.519992999999999927e+00
1.494000000000000050e-01,1.679993000000000070e+00
1.496000000000000107e-01,1.519992999999999927e+00
1.498000000000000165e-01,1.679993000000000070e+00
1.499999999999999944e-01,1.599992999999999999e+00
1.502000000000000002e-01,1.359993000000000007e+00
1.504000000000000059e-01,1.519992999999999927e+00
1.506000000000000116e-01,1.359993000000000007e+00
1.508000000000000174e-01,1.439993000000000078e+00
1.509999999999999953e-01,1.279992999999999936e+00
1.512000000000000011e-01,1.359993000000000007e+00
1.514000000000000068e-01,1.119993000000000016e+00
1.516000000000000125e-01,1.199993000000000087e+00
1.518000000000000183e-01,1.039992999999999945e+00
1.519999999999999962e-01,1.119993000000000016e+00
1.522000000000000020e-01,8.799926000000000137e-01
1.524000000000000077e-01,9.599925999999999737e-01
1.526000000000000134e-01,7.999926000000000537e-01
1.528000000000000191e-01,8.799926000000000137e-01
1.529999999999999971e-01,5.599927000000000099e-01
1.532000000000000028e-01,6.399926999999999699e-01
1.534000000000000086e-01,4.799926999999999944e-01
1.536000000000000143e-01,5.599927000000000099e-01
1.538000000000000200e-01,3.199927000000000188e-01
1.539999999999999980e-01,3.999926999999999788e-01
1.542000000000000037e-01,7.999272999999999800e-02
1.544000000000000095e-01,1.599926999999999877e-01
1.546000000000000152e-01,-7.271767000000000134e-06
1.548000000000000209e-01,-7.271767000000000134e-06
1.549999999999999989e-01,-2.400073000000000067e-01
1.552000000000000046e-01,-1.600072999999999912e-01
1.554000000000000103e-01,-4.000072000000000072e-01
1.556000000000000161e-01,-3.200072999999999945e-01
1.557999999999999940e-01,-4.800072000000000227e-01
1.559999999999999998e-01,-4.000072000000000072e-01
1.562000000000000055e-01,-7.200071999999999584e-01
1.564000000000000112e-01,-6.400071999999999983e-01
1.566000000000000170e-01,-8.800071000000000421e-01
1.567999999999999949e-01,-8.000072000000000294e-01
1.570000000000000007e-01,-9.600071000000000021e-01
1.572000000000000064e-01,-8.800071000000000421e-01
1.574000000000000121e-01,-1.040006999999999904e+00
1.576000000000000179e-01,-1.040006999999999904e+00
1.577999999999999958e-01,-1.200007000000000046e+00
1.580000000000000016e-01,-1.120006999999999975e+00
1.582000000000000073e-01,-1.280006999999999895e+00
1.584000000000000130e-01,-1.200007000000000046e+00
1.586000000000000187e-01,-1.440007000000000037e+00
1.587999999999999967e-01,-1.360006999999999966e+00
1.590000000000000024e-01,-1.520007000000000108e+00
1.592000000000000082e-01,-1.520007000000000108e+00
1.594000000000000139e-01,-1.440007000000000037e+00
1.596000000000000196e-01,-1.440007000000000037e+00
1.597999999999999976e-01,-1.520007000000000108e+00
1.600000000000000033e-01,-1.520007000000000108e+00
1.602000000000000091e-01,-1.440007000000000037e+00
1.604000000000000148e-01,-1.520007000000000108e+00
1.606000000000000205e-01,-1.360006999999999966e+00
1.607999999999999985e-01,-1.360006999999999966e+00
1.610000000000000042e-01,-1.520007000000000108e+00
1.612000000000000099e-01,-1.440007000000000037e+00
1.614000000000000157e-01,-1.200007000000000046e+00
1.616000000000000214e-01,-1.280006999999999895e+00
1.617999999999999994e-01,-1.120006999999999975e+00
1.620000000000000051e-01,-1.200007000000000046e+00
1.622000000000000108e-01,-9.600071000000000021e-01
1.624000000000000166e-01,-1.040006999999999904e+00
1.625999999999999945e-01,-8.800071000000000421e-01
1.628000000000000003e-01,-9.600071000000000021e-01
1.630000000000000060e-01,-8.000072000000000294e-01
1.632000000000000117e-01,-8.800071000000000421e-01
1.634000000000000175e-01,-6.400071999999999983e-01
1.635999999999999954e-01,-7.200071999999999584e-01
1.638000000000000012e-01,-4.000072000000000072e-01
1.640000000000000069e-01,-6.400071999999999983e-01
1.642000000000000126e-01,-3.200072999999999945e-01
1.644000000000000183e-01,-4.000072000000000072e-01
1.645999999999999963e-01,-1.600072999999999912e-01
1.648000000000000020e-01,-2.400073000000000067e-01
1.650000000000000078e-01,7.999272999999999800e-02
1.652000000000000135e-01,-7.271767000000000134e-06
1.654000000000000192e-01,1.599926999999999877e-01
1.655999999999999972e-01,7.999272999999999800e-02
1.658000000000000029e-01,3.199927000000000188e-01
1.660000000000000087e-01,2.399927000000000032e-01
1.662000000000000144e-01,4.799926999999999944e-01
1.664000000000000201e-01,4.799926999999999944e-01
1.665999999999999981e-01,6.399926999999999699e-01
1.668000000000000038e-01,5.599927000000000099e-01
1.670000000000000095e-01,8.799926000000000137e-01
1.672000000000000153e-01,7.999926000000000537e-01
1.674000000000000210e-01,9.599925999999999737e-01
1.675999999999999990e-01,8.799926000000000137e-01
1.678000000000000047e-01,1.199993000000000087e+00
1.680000000000000104e-01,1.039992999999999945e+00
1.682000000000000162e-01,1.359993000000000007e+00
1.684000000000000219e-01,1.279992999999999936e+00
1.685999999999999999e-01,1.439993000000000078e+00
1.688000000000000056e-01,1.439993000000000078e+00
1.690000000000000113e-01,1.359993000000000007e+00
1.692000000000000171e-01,1.359993000000000007e+00
1.693999999999999950e-01,1.599992999999999999e+00
1.696000000000000008e-01,1.519992999999999927e+00
1.698000000000000065e-01,1.599992999999999999e+00
1.700000000000000122e-01,1.519992999999999927e+00
1.702000000000000179e-01,1.679993000000000070e+00
1.703999999999999959e-01,1.679993000000000070e+00
1.706000000000000016e-01,1.519992999999999927e+00
1.708000000000000074e-01,1.519992999999999927e+00
1.710000000000000131e-01,1.599992999999999999e+00
1.712000000000000188e-01,1.599992999999999999e+00
1.713999999999999968e-01,1.359993000000000007e+00
1.716000000000000025e-01,1.439993000000000078e+00
1.718000000000000083e-01,1.279992999999999936e+00
1.720000000000000140e-01,1.359993000000000007e+00
1.722000000000000197e-01,1.119993000000000016e+00
1.723999999999999977e-01,1.119993000000000016e+00
1.726000000000000034e-01,1.359993000000000007e+00
1.728000000000000091e-01,1.199993000000000087e+00
1.730000000000000149e-01,9.599925999999999737e-01
1.732000000000000206e-01,1.119993000000000016e+00
1.733999999999999986e-01,7.999926000000000537e-01
1.736000000000000043e-01,8.799926000000000137e-01
1.738000000000000100e-01,6.399926999999999699e-01
1.740000000000000158e-01,7.199925999999999826e-01
1.742000000000000215e-01,5.599927000000000099e-01
1.743999999999999995e-01,6.399926999999999699e-01
1.746000000000000052e-01,4.799926999999999944e-01
1.748000000000000109e-01,4.799926999999999944e-01
1.750000000000000167e-01,2.399927000000000032e-01
1.751999999999999946e-01,3.199927000000000188e-01
1.754000000000000004e-01,7.999272999999999800e-02
1.756000000000000061e-01,1.599926999999999877e-01
1.758000000000000118e-01,-1.600072999999999912e-01
1.760000000000000175e-01,-8.000727000000000533e-02
1.761999999999999955e-01,-2.400073000000000067e-01
1.764000000000000012e-01,-2.400073000000000067e-01
1.766000000000000070e-01,-4.800072000000000227e-01
1.768000000000000127e-01,-4.000072000000000072e-01
1.770000000000000184e-01,-6.400071999999999983e-01
1.771999999999999964e-01,-5.600072000000000383e-01
1.774000000000000021e-01,-8.000072000000000294e-01
1.776000000000000079e-01,-6.400071999999999983e-01
1.778000000000000136e-01,-9.600071000000000021e-01
1.780000000000000193e-01,-8.800071000000000421e-01
1.781999999999999973e-01,-1.040006999999999904e+00
1.784000000000000030e-01,-1.040006999999999904e+00
1.786000000000000087e-01,-1.200007000000000046e+00
1.788000000000000145e-01,-1.120006999999999975e+00
1.790000000000000202e-01,-1.280006999999999895e+00
1.791999999999999982e-01,-1.200007000000000046e+00
1.794000000000000039e-01,-1.440007000000000037e+00
1.796000000000000096e-01,-1.360006999999999966e+00
1.798000000000000154e-01,-1.520007000000000108e+00
1.800000000000000211e-01,-1.520007000000000108e+00
1.801999999999999991e-01,-1.360006999999999966e+00
1.804000000000000048e-01,-1.520007000000000108e+00
1.806000000000000105e-01,-1.440007000000000037e+00
1.808000000000000163e-01,-1.520007000000000108e+00
1.810000000000000220e-01,-1.440007000000000037e+00
1.812000000000000000e-01,-1.520007000000000108e+00
1.814000000000000057e-01,-1.440007000000000037e+00
1.816000000000000114e-01,-1.520007000000000108e+00
1.818000000000000171e-01,-1.360006999999999966e+00
1.819999999999999951e-01,-1.440007000000000037e+00
1.822000000000000008e-01,-1.200007000000000046e+00
1.824000000000000066e-01,-1.280006999999999895e+00
1.826000000000000123e-01,-1.120006999999999975e+00
1.828000000000000180e-01,-1.280006999999999895e+00
1.829999999999999960e-01,-1.040006999999999904e+00
1.832000000000000017e-01,-1.040006999999999904e+00
1.834000000000000075e-01,-8.800071000000000421e-01
1.836000000000000132e-01,-9.600071000000000021e-01
1.838000000000000189e-01,-8.000072000000000294e-01
1.839999999999999969e-01,-8.800071000000000421e-01
1.842000000000000026e-01,-6.400071999999999983e-01
1.844000000000000083e-01,-7.200071999999999584e-01
1.846000000000000141e-01,-5.600072000000000383e-01
1.848000000000000198e-01,-6.400071999999999983e-01
1.849999999999999978e-01,-4.000072000000000072e-01
1.852000000000000035e-01,-4.800072000000000227e-01
1.854000000000000092e-01,-1.600072999999999912e-01
1.856000000000000150e-01,-2.400073000000000067e-01
1.858000000000000207e-01,-8.000727000000000533e-02
1.859999999999999987e-01,-1.600072999999999912e-01
1.862000000000000044e-01,1.599926999999999877e-01
1.864000000000000101e-01,-7.271767000000000134e-06
1.866000000000000159e-01,3.199927000000000188e-01
1.868000000000000216e-01,2.399927000000000032e-01
1.869999999999999996e-01,3.999926999999999788e-01
1.872000000000000053e-01,3.199927000000000188e-01
1.874000000000000110e-01,5.599927000000000099e-01
1.876000000000000167e-01,4.799926999999999944e-01
1.878000000000000225e-01,7.199925999999999826e-01
1.880000000000000004e-01,6.399926999999999699e-01
1.882000000000000062e-01,8.799926000000000137e-01
1.884000000000000119e-01,7.999926000000000537e-01
1.886000000000000176e-01,1.119993000000000016e+00
1.887999999999999956e-01,1.039992999999999945e+00
1.890000000000000013e-01,1.199993000000000087e+00
1.892000000000000071e-01,1.119993000000000016e+00
1.894000000000000128e-01,1.359993000000000007e+00
1.896000000000000185e-01,1.279992999999999936e+00
1.897999999999999965e-01,1.439993000000000078e+00
1.900000000000000022e-01,1.359993000000000007e+00
1.902000000000000079e-01,1.599992999999999999e+00
1.904000000000000137e-01,1.519992999999999927e+00
1.906000000000000194e-01,1.679993000000000070e+00
1.907999999999999974e-01,1.519992999999999927e+00
1.910000000000000031e-01,1.679993000000000070e+00
1.912000000000000088e-01,1.519992999999999927e+00
1.914000000000000146e-01,1.679993000000000070e+00
1.916000000000000203e-01,1.519992999999999927e+00
1.917999999999999983e-01,1.599992999999999999e+00
1.920000000000000040e-01,1.599992999999999999e+00
1.922000000000000097e-01,1.359993000000000007e+00
1.924000000000000155e-01,1.439993000000000078e+00
1.926000000000000212e-01,1.279992999999999936e+00
1.927999999999999992e-01,1.279992999999999936e+00
1.930000000000000049e-01,1.439993000000000078e+00
1.932000000000000106e-01,1.359993000000000007e+00
1.934000000000000163e-01,1.119993000000000016e+00
1.936000000000000221e-01,1.199993000000000087e+00
1.938000000000000000e-01,1.039992999999999945e+00
1.940000000000000058e-01,1.119993000000000016e+00
1.942000000000000115e-01,8.799926000000000137e-01
1.944000000000000172e-01,9.599925999999999737e-01
1.946000000000000230e-01,7.999926000000000537e-01
1.948000000000000009e-01,8.799926000000000137e-01
1.950000000000000067e-01,5.599927000000000099e-01
1.952000000000000124e-01,7.199925999999999826e-01
1.954000000000000181e-01,4.799926999999999944e-01
1.955999999999999961e-01,6.399926999999999699e-01
1.958000000000000018e-01,3.199927000000000188e-01
1.960000000000000075e-01,3.999926999999999788e-01
1.962000000000000133e-01,7.999272999999999800e-02
1.964000000000000190e-01,1.599926999999999877e-01
1.965999999999999970e-01,-7.271767000000000134e-06
1.968000000000000027e-01,7.999272999999999800e-02
1.970000000000000084e-01,-2.400073000000000067e-01
1.972000000000000142e-01,-1.600072999999999912e-01
1.974000000000000199e-01,-4.000072000000000072e-01
1.975999999999999979e-01,-3.200072999999999945e-01
1.978000000000000036e-01,-6.400071999999999983e-01
1.980000000000000093e-01,-5.600072000000000383e-01
1.982000000000000151e-01,-7.200071999999999584e-01
1.984000000000000208e-01,-6.400071999999999983e-01
1.985999999999999988e-01,-8.800071000000000421e-01
1.988000000000000045e-01,-8.000072000000000294e-01
1.990000000000000102e-01,-9.600071000000000021e-01
1.992000000000000159e-01,-8.800071000000000421e-01
1.994000000000000217e-01,-1.200007000000000046e+00
1.995999999999999996e-01,-9.600071000000000021e-01
1.998000000000000054e-01,-1.280006999999999895e+00
2.000000000000000111e-01,-1.120006999999999975e+00
2.002000000000000168e-01,-1.360006999999999966e+00
2.004000000000000226e-01,-1.440007000000000037e+00
2.006000000000000005e-01,-1.200007000000000046e+00
2.008000000000000063e-01,-1.360006999999999966e+00
2.010000000000000120e-01,-1.520007000000000108e+00
2.012000000000000177e-01,-1.360006999999999966e+00
2.014000000000000234e-01,-1.520007000000000108e+00
2.016000000000000014e-01,-1.520007000000000108e+00
2.018000000000000071e-01,-1.440007000000000037e+00
2.020000000000000129e-01,-1.440007000000000037e+00
2.022000000000000186e-01,-1.520007000000000108e+00
2.023999999999999966e-01,-1.520007000000000108e+00
2.026000000000000023e-01,-1.360006999999999966e+00
2.028000000000000080e-01,-1.360006999999999966e+00
2.030000000000000138e-01,-1.440007000000000037e+00
2.032000000000000195e-01,-1.440007000000000037e+00
2.033999999999999975e-01,-1.200007000000000046e+00
2.036000000000000032e-01,-1.280006999999999895e+00
2.038000000000000089e-01,-1.120006999999999975e+00
2.040000000000000147e-01,-1.200007000000000046e+00
2.042000000000000204e-01,-8.800071000000000421e-01
2.043999999999999984e-01,-1.040006999999999904e+00
2.046000000000000041e-01,-8.800071000000000421e-01
2.048000000000000098e-01,-9.600071000000000021e-01
2.050000000000000155e-01,-7.200071999999999584e-01
2.052000000000000213e-01,-8.000072000000000294e-01
2.053999999999999992e-01,-5.600072000000000383e-01
2.056000000000000050e-01,-6.400071999999999983e-01
2.058000000000000107e-01,-4.000072000000000072e-01
2.060000000000000164e-01,-4.800072000000000227e-01
2.062000000000000222e-01,-3.200072999999999945e-01
2.064000000000000001e-01,-4.000072000000000072e-01
2.066000000000000059e-01,-8.000727000000000533e-02
2.068000000000000116e-01,-2.400073000000000067e-01
2.070000000000000173e-01,7.999272999999999800e-02
2.072000000000000230e-01,-7.271767000000000134e-06
2.074000000000000010e-01,1.599926999999999877e-01
2.076000000000000068e-01,7.999272999999999800e-02
2.078000000000000125e-01,3.999926999999999788e-01
2.080000000000000182e-01,2.399927000000000032e-01
2.081999999999999962e-01,5.599927000000000099e-01
2.084000000000000019e-01,4.799926999999999944e-01
2.086000000000000076e-01,6.399926999999999699e-01
2.088000000000000134e-01,5.599927000000000099e-01
2.090000000000000191e-01,8.799926000000000137e-01
2.091999999999999971e-01,7.199925999999999826e-01
2.094000000000000028e-01,9.599925999999999737e-01
2.096000000000000085e-01,8.799926000000000137e-01
2.098000000000000143e-01,1.199993000000000087e+00
2.100000000000000200e-01,1.119993000000000016e+00
2.101999999999999980e-01,1.359993000000000007e+00
2.104000000000000037e-01,1.279992999999999936e+00
2.106000000000000094e-01,1.439993000000000078e+00
2.108000000000000151e-01,1.359993000000000007e+00
2.110000000000000209e-01,1.599992999999999999e+00
2.111999999999999988e-01,1.519992999999999927e+00
2.114000000000000046e-01,1.599992999999999999e+00
2.116000000000000103e-01,1.519992999999999927e+00
2.118000000000000160e-01,1.679993000000000070e+00
2.120000000000000218e-01,1.519992999999999927e+00
2.121999999999999997e-01,1.679993000000000070e+00
2.124000000000000055e-01,1.519992999999999927e+00
2.126000000000000112e-01,1.599992999999999999e+00
2.128000000000000169e-01,1.599992999999999999e+00
2.130000000000000226e-01,1.439993000000000078e+00
2.132000000000000006e-01,1.519992999999999927e+00
2.134000000000000064e-01,1.359993000000000007e+00
2.136000000000000121e-01,1.439993000000000078e+00
2.138000000000000178e-01,1.279992999999999936e+00
2.140000000000000235e-01,1.279992999999999936e+00
2.142000000000000015e-01,1.359993000000000007e+00
2.144000000000000072e-01,1.359993000000000007e+00
2.146000000000000130e-01,1.119993000000000016e+00
2.148000000000000187e-01,1.199993000000000087e+00
2.149999999999999967e-01,1.039992999999999945e+00
2.152000000000000024e-01,1.119993000000000016e+00
2.154000000000000081e-01,7.999926000000000537e-01
2.156000000000000139e-01,9.599925999999999737e-01
2.158000000000000196e-01,6.399926999999999699e-01
2.159999999999999976e-01,7.199925999999999826e-01
2.162000000000000033e-01,5.599927000000000099e-01
2.164000000000000090e-01,6.399926999999999699e-01
2.166000000000000147e-01,3.199927000000000188e-01
2.168000000000000205e-01,3.999926999999999788e-01
2.169999999999999984e-01,2.399927000000000032e-01
2.172000000000000042e-01,3.199927000000000188e-01
2.174000000000000099e-01,-7.271767000000000134e-06
2.176000000000000156e-01,7.999272999999999800e-02
2.178000000000000214e-01,-1.600072999999999912e-01
2.179999999999999993e-01,-8.000727000000000533e-02
2.182000000000000051e-01,-4.000072000000000072e-01
2.184000000000000108e-01,-3.200072999999999945e-01
2.186000000000000165e-01,-4.800072000000000227e-01
2.188000000000000222e-01,-4.000072000000000072e-01
2.190000000000000002e-01,-7.200071999999999584e-01
2.192000000000000060e-01,-6.400071999999999983e-01
2.194000000000000117e-01,-8.800071000000000421e-01
2.196000000000000174e-01,-8.000072000000000294e-01
2.198000000000000231e-01,-9.600071000000000021e-01
2.200000000000000011e-01,-8.800071000000000421e-01
2.202000000000000068e-01,-1.040006999999999904e+00
2.204000000000000126e-01,-9.600071000000000021e-01
2.206000000000000183e-01,-1.200007000000000046e+00
2.208000000000000240e-01,-1.120006999999999975e+00
2.210000000000000020e-01,-1.280006999999999895e+00
2.212000000000000077e-01,-1.200007000000000046e+00
2.214000000000000135e-01,-1.440007000000000037e+00
2.216000000000000192e-01,-1.360006999999999966e+00
2.217999999999999972e-01,-1.520007000000000108e+00
2.220000000000000029e-01,-1.520007000000000108e+00
2.222000000000000086e-01,-1.360006999999999966e+00
2.224000000000000143e-01,-1.520007000000000108e+00
2.226000000000000201e-01,-1.440007000000000037e+00
2.227999999999999980e-01,-1.440007000000000037e+00
2.230000000000000038e-01,-1.520007000000000108e+00
2.232000000000000095e-01,-1.520007000000000108e+00
2.234000000000000152e-01,-1.440007000000000037e+00
2.236000000000000210e-01,-1.520007000000000108e+00
2.237999999999999989e-01,-1.360006999999999966e+00
2.240000000000000047e-01,-1.440007000000000037e+00
2.242000000000000104e-01,-1.200007000000000046e+00
2.244000000000000161e-01,-1.280006999999999895e+00
2.246000000000000218e-01,-1.120006999999999975e+00
2.247999999999999998e-01,-1.200007000000000046e+00
2.250000000000000056e-01,-1.040006999999999904e+00
2.252000000000000113e-01,-1.040006999999999904e+00
2.254000000000000170e-01,-8.800071000000000421e-01
2.256000000000000227e-01,-9.600071000000000021e-01
2.258000000000000007e-01,-8.000072000000000294e-01
2.260000000000000064e-01,-8.800071000000000421e-01
2.262000000000000122e-01,-6.400071999999999983e-01
2.264000000000000179e-01,-7.200071999999999584e-01
2.266000000000000236e-01,-5.600072000000000383e-01
2.268000000000000016e-01,-6.400071999999999983e-01
2.270000000000000073e-01,-4.000072000000000072e-01
2.272000000000000131e-01,-4.800072000000000227e-01
2.274000000000000188e-01,-1.600072999999999912e-01
2.276000000000000245e-01,-2.400073000000000067e-01
2.278000000000000025e-01,-8.000727000000000533e-02
