# Frequency, Frequency_g, g, Frequency_V, RMS_V, Phase_V
9.750000000000000000e+01,9.615385000000000559e+01,2.823675999999999964e-01,9.708737999999999602e+01,1.361586999999999936e-01,-1.298077000000000112e+02
9.800000000000000000e+01,9.803922000000000025e+01,2.652114999999999889e-01,9.803922000000000025e+01,1.268035999999999885e-01,-1.252941000000000003e+02
9.850000000000000000e+01,9.708737999999999602e+01,2.603753999999999791e-01,9.803922000000000025e+01,1.228392999999999985e-01,-1.217647000000000048e+02
9.900000000000000000e+01,9.803922000000000025e+01,2.819374000000000047e-01,9.803922000000000025e+01,1.331104999999999927e-01,-1.252941000000000003e+02
9.950000000000000000e+01,9.900990000000000180e+01,2.777896999999999728e-01,9.900990000000000180e+01,1.308582000000000078e-01,-1.265347000000000008e+02
1.000000000000000000e+02,9.900990000000000180e+01,2.766180999999999779e-01,1.000000000000000000e+02,1.298063000000000133e-01,-1.265347000000000008e+02
1.020000000000000000e+02,1.000000000000000000e+02,2.796252000000000182e-01,1.000000000000000000e+02,1.306186000000000014e-01,-1.242000000000000028e+02
1.040000000000000000e+02,1.010100999999999942e+02,2.733022999999999980e-01,1.010100999999999942e+02,1.258134999999999948e-01,-1.254544999999999959e+02
1.060000000000000000e+02,1.041667000000000058e+02,2.702137000000000011e-01,1.041667000000000058e+02,1.220133000000000051e-01,-1.256250000000000000e+02
1.080000000000000000e+02,1.052631999999999977e+02,2.682682000000000122e-01,1.052631999999999977e+02,1.183724000000000026e-01,-1.269474000000000018e+02
1.100000000000000000e+02,1.075268999999999977e+02,2.723832999999999949e-01,1.075268999999999977e+02,1.167181999999999942e-01,-1.296774000000000058e+02
1.120000000000000000e+02,1.098901000000000039e+02,2.773244000000000264e-01,1.098901000000000039e+02,1.152590000000000003e-01,-1.285714000000000112e+02
1.140000000000000000e+02,1.111110999999999933e+02,2.765296999999999894e-01,1.123596000000000004e+02,1.120138999999999996e-01,-1.260000000000000000e+02
1.160000000000000000e+02,1.136363999999999947e+02,2.747250999999999999e-01,1.136363999999999947e+02,1.091136999999999940e-01,-1.329545999999999992e+02
1.180000000000000000e+02,1.162790999999999997e+02,2.755851999999999746e-01,1.162790999999999997e+02,1.077290999999999943e-01,-1.318605000000000018e+02
1.200000000000000000e+02,1.190476000000000028e+02,2.757453999999999739e-01,1.176470000000000056e+02,1.062633000000000050e-01,-1.264286000000000030e+02
1.220000000000000000e+02,1.190476000000000028e+02,2.529319999999999902e-01,1.204818999999999960e+02,9.652199999999999669e-02,-1.221428999999999974e+02
1.240000000000000000e+02,1.219512000000000000e+02,2.717222000000000248e-01,1.219512000000000000e+02,1.013378999999999946e-01,-1.339024000000000001e+02
1.260000000000000000e+02,1.234568000000000012e+02,2.708465999999999929e-01,1.234568000000000012e+02,9.917533000000000598e-02,-1.311110999999999933e+02
1.280000000000000000e+02,1.250000000000000000e+02,2.745677999999999730e-01,1.265823000000000036e+02,9.833946000000000354e-02,-1.327500000000000000e+02
1.300000000000000000e+02,1.282050999999999874e+02,2.790217999999999865e-01,1.265823000000000036e+02,9.778510999999999453e-02,-1.269231000000000051e+02
1.320000000000000000e+02,1.298701000000000079e+02,2.767117000000000049e-01,1.315789000000000044e+02,9.573333000000000537e-02,-1.332467000000000041e+02
1.340000000000000000e+02,1.315789000000000044e+02,2.772998999999999881e-01,1.333333000000000084e+02,9.487821000000000449e-02,-1.350000000000000000e+02
1.360000000000000000e+02,1.333333000000000084e+02,2.736014999999999975e-01,1.333333000000000084e+02,9.289991999999999694e-02,-1.320000000000000000e+02
1.380000000000000000e+02,1.351350999999999942e+02,2.740685999999999956e-01,1.351350999999999942e+02,9.229508000000000156e-02,-1.337838000000000136e+02
1.400000000000000000e+02,1.381214999999999975e+02,2.844015999999999766e-01,1.381214999999999975e+02,9.121477000000000057e-02,-1.337569000000000017e+02
1.420000000000000000e+02,1.404493999999999971e+02,2.823021000000000003e-01,1.402524999999999977e+02,8.949073000000000444e-02,-1.350000000000000000e+02
1.440000000000000000e+02,1.420455000000000041e+02,2.870616999999999752e-01,1.420455000000000041e+02,8.979934000000000527e-02,-1.375568000000000097e+02
1.460000000000000000e+02,1.445087000000000046e+02,2.842895999999999757e-01,1.440921999999999912e+02,8.838870000000000060e-02,-1.385013999999999896e+02
1.480000000000000000e+02,1.461988000000000056e+02,2.863378999999999786e-01,1.464129000000000076e+02,8.830836999999999715e-02,-1.415789000000000044e+02
1.500000000000000000e+02,1.479290000000000020e+02,2.864030000000000187e-01,1.488095000000000141e+02,8.853266999999999387e-02,-1.421893000000000029e+02
