# 0.5g
9.334017000000000008e-02
1.235775999999999958e-01
1.523866000000000109e-01
1.523412000000000099e-01
1.620545999999999931e-01
1.559151000000000009e-01
1.678842999999999863e-01
1.694618999999999986e-01
1.876414999999999889e-01
1.545298999999999978e-01
1.584948999999999941e-01
1.524494999999999878e-01
1.349416999999999978e-01
1.693456999999999879e-01
2.060975999999999919e-01
2.125506000000000062e-01
2.318511000000000044e-01
2.101280000000000092e-01
2.193695999999999979e-01
2.380689000000000000e-01
2.276841000000000004e-01
2.180678000000000061e-01
2.234488000000000030e-01
2.283726000000000089e-01
2.335710000000000008e-01
2.429724000000000050e-01
2.450402000000000136e-01
2.448990000000000056e-01
2.505621000000000098e-01
2.593564999999999898e-01
2.738360000000000238e-01
2.870964999999999767e-01
2.964701000000000142e-01
3.114392000000000271e-01
3.232212999999999892e-01
3.315672000000000064e-01
3.561370999999999842e-01
3.660069000000000239e-01
3.879627999999999965e-01
4.065280000000000005e-01
4.240030000000000188e-01
4.339825999999999961e-01
4.616306000000000020e-01
4.858342999999999967e-01
5.009934999999999805e-01
5.232936000000000254e-01
5.694976000000000482e-01
6.092975000000000474e-01
6.485549999999999926e-01
6.912359999999999616e-01
7.341012000000000093e-01
7.754385000000000305e-01
8.240294000000000230e-01
8.673853999999999731e-01
9.273403000000000063e-01
9.836913999999999936e-01
1.034972000000000003e+00
1.094937999999999967e+00
1.149974999999999969e+00
1.207770999999999928e+00
1.260572000000000026e+00
1.311344000000000065e+00
1.354023999999999894e+00
1.365046999999999899e+00
1.350853999999999999e+00
1.343286999999999898e+00
1.297093999999999969e+00
1.248653999999999931e+00
1.183718000000000048e+00
1.129968000000000083e+00
1.067301000000000055e+00
9.978898000000000490e-01
9.429547999999999819e-01
8.900168999999999997e-01
8.415017000000000191e-01
8.031996000000000135e-01
7.598409000000000413e-01
7.193325000000000413e-01
6.973989000000000438e-01
6.696450999999999931e-01
6.445503999999999678e-01
6.257078999999999835e-01
5.986626000000000447e-01
5.841897000000000340e-01
5.723529000000000533e-01
5.384419999999999762e-01
5.217270000000000518e-01
4.963872999999999758e-01
4.812268000000000101e-01
4.716929999999999734e-01
4.593814999999999982e-01
4.424381000000000008e-01
4.443489999999999940e-01
4.226892999999999900e-01
4.286433000000000049e-01
3.982936999999999728e-01
4.042462000000000000e-01
3.804577000000000098e-01
3.810601000000000127e-01
3.664878999999999776e-01
3.548480999999999996e-01
3.396596000000000060e-01
3.406139999999999723e-01
3.226742000000000221e-01
3.249079999999999746e-01
3.221542000000000017e-01
3.064312000000000147e-01
3.136850999999999945e-01
3.074715000000000087e-01
2.955550000000000122e-01
3.000798000000000076e-01
2.941127000000000047e-01
2.888873000000000135e-01
2.782856000000000218e-01
2.798760000000000137e-01
2.757745999999999809e-01
2.676020000000000065e-01
2.665738000000000274e-01
2.607686000000000170e-01
2.565110999999999919e-01
2.508273999999999782e-01
2.524370000000000225e-01
2.480922999999999878e-01
2.474758999999999987e-01
2.440151000000000125e-01
2.424154000000000031e-01
2.410923000000000094e-01
2.412511999999999990e-01
2.390549999999999897e-01
2.342580999999999969e-01
2.294327999999999923e-01
2.245891999999999888e-01
2.274501999999999913e-01
2.231317999999999913e-01
2.198566999999999882e-01
2.163526000000000060e-01
2.135324000000000111e-01
2.128709000000000018e-01
2.102849999999999997e-01
2.103279999999999872e-01
2.097171999999999925e-01
2.066495000000000137e-01
2.031743000000000021e-01
2.035459000000000018e-01
1.997905000000000098e-01
1.963158999999999876e-01
1.949120000000000019e-01
1.958680999999999894e-01
1.945896000000000015e-01
1.920982999999999996e-01
1.906019999999999937e-01
1.870108000000000048e-01
1.887444000000000066e-01
1.846566000000000041e-01
1.829395000000000049e-01
1.816958999999999935e-01
1.814262000000000097e-01
1.826396000000000130e-01
1.796900999999999915e-01
1.787218999999999891e-01
1.771275999999999962e-01
1.753822999999999910e-01
1.757642000000000093e-01
1.741488999999999954e-01
1.721169999999999922e-01
1.719437000000000049e-01
1.702889999999999959e-01
1.682200000000000084e-01
1.670738999999999974e-01
1.658783000000000063e-01
1.674906999999999924e-01
1.631968000000000030e-01
1.627166999999999919e-01
1.619658999999999960e-01
1.610928000000000082e-01
1.609076999999999869e-01
1.586325000000000096e-01
1.578251999999999988e-01
1.580004999999999882e-01
1.569357999999999864e-01
1.582024999999999959e-01
